customer_id,lifetime_value
9007,231.74
11925,231.63
11413,231.59
7234,231.57
17519,231.56
15999,231.52
9102,231.49
17808,231.47
16281,231.45000000000002
11541,231.45
19335,231.45
6601,231.45
350,231.42
10939,231.38
12245,231.34000000000003
18389,231.32999999999998
10204,231.29000000000002
14943,231.28
16969,231.28
15563,231.24
2310,231.17
19574,231.17
8286,231.17
18492,231.16000000000003
358,231.1
19549,231.04
10703,231.03
5812,231.01999999999998
19971,230.96
19745,230.92000000000002
304,230.92
14726,230.88
8094,230.87
4443,230.83999999999997
12093,230.81
4370,230.79
15606,230.76000000000002
15692,230.68
15667,230.63
4420,230.63
10622,230.51
1073,230.49
10069,230.34
16787,230.31
3656,230.29
13295,230.24
3380,230.21
10386,230.19
7966,230.17
12423,230.14
11743,230.11
6564,230.03
15962,229.91
14238,229.88
18543,229.88
6967,229.79000000000002
18199,229.76999999999998
2236,229.74
9641,229.73000000000002
1859,229.7
2920,229.7
8515,229.67
11455,229.65
10892,229.58
956,229.57999999999998
16711,229.56
8800,229.53
4600,229.42000000000002
1818,229.42
19369,229.4
9722,229.38
7992,229.37
4247,229.35000000000002
5218,229.34
10808,229.34
13168,229.32999999999998
15718,229.32999999999998
14305,229.20000000000002
16267,229.11
7267,229.04000000000002
12616,229.0
9259,228.99
11900,228.98
6867,228.95999999999998
19349,228.94
6137,228.91
1375,228.9
13960,228.9
7304,228.88
3313,228.84
317,228.84
7562,228.77999999999997
12465,228.68
16412,228.67000000000002
10256,228.67000000000002
13668,228.67
9236,228.6
13518,228.51999999999998
19758,228.49
11714,228.42
6748,228.39999999999998
14867,228.35000000000002
4055,228.32999999999998
246,228.32
4281,228.31
2248,228.31
9931,228.3
6374,228.28
17191,228.26
2058,228.25
4778,228.18
15721,228.15
10168,228.13
5994,228.04000000000002
1953,228.0
18014,227.91
15168,227.87
5080,227.82
518,227.76
6132,227.76
16735,227.69
18339,227.67000000000002
8210,227.66
3164,227.63
5516,227.57
17145,227.51
17147,227.46
1387,227.44
16622,227.38
19175,227.17
17024,227.17
3738,227.11
10675,227.11
1519,227.10999999999999
9845,227.09
12790,227.08999999999997
17704,227.06
15332,227.06
811,227.04
7057,226.88
10191,226.84
8445,226.82
12546,226.81
9130,226.76999999999998
6924,226.69
17553,226.37
19629,226.35000000000002
15723,226.32
15494,226.25
1385,226.21
2102,226.19
12457,226.17
18341,226.14000000000001
4193,226.14
13793,226.14
14059,226.12
4836,226.11
19444,226.09
2285,226.05
6525,225.99
16226,225.88
18253,225.78
11459,225.77
684,225.71
15747,225.67000000000002
11159,225.67000000000002
7826,225.63
7754,225.59000000000003
2323,225.54000000000002
324,225.48
3088,225.42
14918,225.32999999999998
14402,225.3
5449,225.3
1949,225.28000000000003
19172,225.23000000000002
2448,225.23
8474,225.17000000000002
7109,225.17
10380,225.15
361,225.15
15172,225.14
4732,225.12
7315,225.11
2539,225.11
1138,225.11
17095,225.07
18031,225.05
416,225.0
17419,224.99
14247,224.97
2793,224.94
19199,224.91
6415,224.82
16001,224.8
12433,224.79
7074,224.77
14631,224.73
1157,224.68
18423,224.68
19862,224.54000000000002
18133,224.41000000000003
3957,224.35999999999999
1043,224.35
19580,224.35
12985,224.24
15734,224.23
6675,224.07999999999998
3818,224.01
148,224.01
15649,223.92
15052,223.89
9603,223.88
17331,223.87
7673,223.87
677,223.87
9628,223.87
15501,223.81
387,223.79000000000002
11232,223.73000000000002
19972,223.73
14270,223.72000000000003
18915,223.72
18521,223.69
12665,223.67
7771,223.66
4383,223.66
4442,223.64999999999998
4784,223.64000000000001
4693,223.62
11488,223.59
16170,223.59
2035,223.56
16991,223.55
10055,223.53
4164,223.45999999999998
12463,223.42
11852,223.33999999999997
9958,223.32999999999998
15174,223.3
5822,223.29
17953,223.28
10519,223.26
16389,223.18
16123,223.16
7808,223.11
19638,223.10999999999999
5633,223.09
7236,223.08999999999997
16525,223.05
6940,223.01999999999998
4462,223.01
16879,222.97000000000003
15207,222.93
12356,222.92
1334,222.84
15470,222.84
16043,222.78
10091,222.77999999999997
11069,222.74
9984,222.64999999999998
10994,222.63
6086,222.55
8137,222.55
3811,222.51
10600,222.5
12794,222.46999999999997
10629,222.46
2473,222.45999999999998
17601,222.42000000000002
5955,222.37
7887,222.36
12400,222.35999999999999
3975,222.33999999999997
14930,222.28
1095,222.28
11727,222.20999999999998
1626,222.14
17618,222.10000000000002
9377,222.08999999999997
8709,222.07
4680,222.01
8119,221.98000000000002
2038,221.93
7251,221.93
7608,221.9
2946,221.87
594,221.82999999999998
17622,221.75
17822,221.73
2484,221.62
10149,221.61
10111,221.61
10133,221.58
19471,221.55
8241,221.54
8175,221.53
13275,221.49
9696,221.47000000000003
3732,221.44
13139,221.43
5898,221.35
4891,221.34
6397,221.31
9767,221.3
1327,221.28
5036,221.28
11184,221.26
11277,221.24
12432,221.21
18306,221.19
11977,221.17000000000002
18893,221.17000000000002
13253,221.16
8798,221.12
11563,221.1
381,220.97
10603,220.95
10809,220.92000000000002
476,220.88
631,220.86
15809,220.81
15707,220.79000000000002
4673,220.78
18830,220.71
3417,220.68
5167,220.68
4721,220.62
3036,220.62
2634,220.60000000000002
11642,220.54
56,220.51999999999998
6171,220.5
11909,220.39999999999998
9235,220.35
1060,220.28
9521,220.22000000000003
1715,220.18
16696,220.10000000000002
5023,220.1
2670,220.06
12077,220.05
10757,219.98
16705,219.91
10211,219.85
17725,219.82
18354,219.79000000000002
15523,219.76000000000002
7924,219.74
15411,219.73
3182,219.71
16678,219.70999999999998
1357,219.7
13149,219.65
9063,219.58
8085,219.54
5077,219.53
1190,219.52
4083,219.51
11205,219.47
5576,219.44
17996,219.42
2868,219.34
12988,219.32999999999998
794,219.26
12330,219.25
14502,219.25
18244,219.24
10007,219.19
7741,219.18
15778,219.14
2620,219.13
12816,219.12
11151,219.11
8340,219.11
17027,219.05
11759,218.93
942,218.85000000000002
7214,218.83999999999997
17852,218.83
16253,218.79000000000002
5521,218.75
14912,218.63
5064,218.60999999999999
19123,218.51
5109,218.48
8608,218.41
12584,218.32
9364,218.32
10507,218.28000000000003
6192,218.27
19207,218.26
7875,218.2
3521,218.16000000000003
2461,218.1
11414,218.09999999999997
11944,218.07999999999998
18192,218.02
18025,217.95
7950,217.94
16161,217.9
3665,217.89000000000001
494,217.85
7851,217.79000000000002
17301,217.76
12861,217.74
19530,217.74
7824,217.7
3187,217.69
14391,217.69
18437,217.66
1582,217.65
7668,217.64000000000001
11778,217.64
18482,217.6
4072,217.52
9061,217.51
4613,217.43
16778,217.41
2202,217.36999999999998
276,217.25
8745,217.24
12686,217.23
14194,217.16
4812,217.16
6129,217.12
8825,217.11
1399,216.99
15329,216.97
8344,216.96
7088,216.94
124,216.86
15422,216.84
11434,216.81
8027,216.71
16414,216.68
6697,216.67000000000002
10272,216.64999999999998
10813,216.64
17550,216.61
14494,216.57999999999998
11819,216.49
1574,216.49
13177,216.46
8873,216.45000000000002
5110,216.36
12914,216.35
17611,216.34
3764,216.27
5760,216.18
16328,216.14999999999998
2249,216.14
9021,216.14
8570,216.13
9316,216.11
17355,216.08
13831,216.07
5725,216.07
11825,216.05
5616,216.02
10432,215.99
12277,215.98
19047,215.95
8291,215.94
18276,215.85
17906,215.81
7196,215.81
2062,215.8
15043,215.79000000000002
16367,215.76
2597,215.7
4276,215.69
5839,215.64
13720,215.57
140,215.51
72,215.5
13810,215.41
3544,215.41
9033,215.31
7874,215.28
6343,215.27
17172,215.26
5236,215.24
14750,215.23
13058,215.19
16942,215.12
16244,215.09
10298,215.09
17426,215.04000000000002
15243,215.0
4006,214.92
9562,214.9
15260,214.89
8441,214.85
9889,214.85
6631,214.84
10253,214.82999999999998
2087,214.82
8338,214.81
10559,214.79
4765,214.74
11442,214.73000000000002
7997,214.72
7294,214.72
1763,214.66
4709,214.62
13026,214.56
12393,214.55
19263,214.5
13323,214.46
11797,214.4
7451,214.39
15949,214.38
5653,214.28
17644,214.23999999999998
13958,214.13
4698,214.04000000000002
17351,214.02
13112,213.94
3650,213.92000000000002
19468,213.87
18273,213.82
10974,213.76
7040,213.75
14149,213.72
11592,213.68
10780,213.68
4814,213.63000000000002
5854,213.57
16657,213.56
513,213.52
11987,213.51
8028,213.5
13173,213.5
14996,213.44
3269,213.43
1697,213.37
9116,213.33999999999997
4131,213.25
10700,213.24
13924,213.22
17300,213.21
5127,213.18
2495,213.14000000000001
2451,213.08
251,213.07
7255,213.07
17187,213.06
3539,213.06
5463,213.05
291,213.03
697,213.01999999999998
7979,212.98000000000002
12130,212.97
8565,212.93
1926,212.93
8805,212.9
5395,212.87
2095,212.74
7331,212.7
15771,212.7
17106,212.67000000000002
3221,212.63
3296,212.61
10534,212.60999999999999
7750,212.59
5618,212.52
14372,212.52
8718,212.49
9595,212.45
16158,212.43
13962,212.42000000000002
8160,212.42000000000002
18487,212.41
17036,212.31
12915,212.28
8243,212.28
15595,212.27999999999997
4178,212.26
2474,212.20999999999998
6613,212.2
8668,212.19
16793,212.1
18934,212.09
13143,212.07999999999998
1654,212.01
10529,211.96
1612,211.89000000000001
1967,211.88
16732,211.86
1956,211.82
12532,211.74
11166,211.73
17737,211.7
16151,211.68
8182,211.65
12900,211.62
2913,211.61
17938,211.57999999999998
10054,211.51
19276,211.5
11815,211.5
3737,211.5
14332,211.45000000000002
4567,211.45
16338,211.44
15724,211.39000000000001
6291,211.39000000000001
12810,211.34
19578,211.33
7533,211.26999999999998
9731,211.18
16164,211.14
1174,211.13
9923,210.94
2640,210.92
7384,210.89
17517,210.86
2159,210.82
12684,210.73999999999998
15540,210.73
8802,210.72
5428,210.7
18140,210.65
9238,210.64
15614,210.61
4927,210.61
12999,210.61
12742,210.59
8681,210.59
13174,210.58
18260,210.55
14459,210.44
3879,210.44
8052,210.35999999999999
9191,210.33
10569,210.33
10823,210.32999999999998
6219,210.26999999999998
941,210.25
4216,210.2
17099,210.2
9806,210.19
18062,210.19
18811,210.17
16948,210.11
14055,210.11
5302,210.10000000000002
11551,210.05
13557,210.04
15797,210.04
16684,209.99
10327,209.93
11986,209.91
3552,209.79
18659,209.76
17310,209.7
14961,209.69
16644,209.66
11593,209.57
4372,209.57
14601,209.55
12308,209.54000000000002
14093,209.54
16911,209.47
16252,209.44
6925,209.44
1490,209.39999999999998
9783,209.39
15404,209.34
4039,209.34
5351,209.32
17801,209.3
18903,209.26000000000002
10471,209.26
608,209.26
18908,209.23000000000002
19378,209.21
7357,209.19
9891,209.09
9032,209.03
18414,208.98
11443,208.98
14066,208.95999999999998
5787,208.88
12842,208.87
1082,208.82
19389,208.78
3192,208.69
4252,208.68
18682,208.61
8468,208.57999999999998
1152,208.56
4871,208.56
6410,208.49
18709,208.48
9031,208.44
5918,208.4
5337,208.38
17941,208.35
16801,208.24
12687,208.09
2187,208.03
14596,207.97
18680,207.96
2181,207.9
19837,207.87
17884,207.81
1479,207.78
8423,207.77
19666,207.76999999999998
9495,207.74
17214,207.70999999999998
4058,207.68
1181,207.65
15929,207.65
434,207.64
9953,207.54
9341,207.45
12568,207.42000000000002
8,207.4
5360,207.4
13696,207.32000000000002
3537,207.28
2334,207.26
18322,207.26
15646,207.24
7579,207.23000000000002
14599,207.17999999999998
8665,207.16
10410,207.11
439,207.10000000000002
19887,207.0
9421,206.96
11027,206.94
6232,206.89
16594,206.88
10887,206.86
15489,206.85
12789,206.84
10355,206.8
3967,206.8
7719,206.77
1129,206.76
4767,206.74
14086,206.73
10284,206.69
4760,206.66
5992,206.64
6372,206.55
15173,206.45000000000002
5747,206.38
1220,206.36
13570,206.35
4915,206.24
17778,206.19
2477,206.12
9988,206.1
17566,206.07999999999998
13312,206.05
454,206.05
17740,206.01999999999998
6966,205.99
13711,205.94000000000003
14692,205.93
7611,205.88
2770,205.87
16796,205.81
689,205.72
1731,205.69
792,205.69
10820,205.65
9513,205.62
7083,205.61
17806,205.59
375,205.58999999999997
18054,205.52
12856,205.51
18221,205.48
7546,205.47
6909,205.45999999999998
9636,205.45
19407,205.34
10407,205.27
223,205.22
3084,205.21
18644,205.14
10976,205.12
12781,205.08
1909,205.06
1498,204.98000000000002
916,204.95999999999998
15454,204.93
19483,204.89
8336,204.88
15815,204.88
8973,204.83999999999997
16247,204.7
18317,204.44
19192,204.42
14262,204.4
2785,204.38
14696,204.35
5659,204.33
1646,204.29
10668,204.27
18788,204.26
2956,204.19
19079,204.18
16374,204.17
9942,204.12
9762,204.12
12492,204.12
8642,204.08999999999997
1672,204.03
8293,204.01999999999998
11806,204.0
2261,203.95
11062,203.93
2635,203.91
9408,203.88
1986,203.8
8849,203.78
16609,203.78
8392,203.74
7079,203.7
1722,203.69
4724,203.61
18081,203.60999999999999
19635,203.56
5906,203.52
14979,203.51
13650,203.48000000000002
12119,203.47
13239,203.47
17558,203.45000000000002
8601,203.45
187,203.45
2166,203.44
2733,203.35
3416,203.33
335,203.32999999999998
13846,203.32999999999998
7328,203.32
18837,203.31
5239,203.24
1012,203.22
2396,203.22
1676,203.2
6838,203.1
17332,203.1
780,203.1
14529,202.98
19023,202.85
17609,202.82
114,202.8
10867,202.79000000000002
11339,202.75
12878,202.65
7717,202.61
6559,202.56
10643,202.52
17136,202.51
7524,202.48
4758,202.44
7421,202.43
12928,202.42
12720,202.41
616,202.41
14763,202.4
10619,202.38
5183,202.25
14213,202.23
8782,202.2
15356,202.19
18029,202.16
6172,202.14
14976,202.11
18898,202.07
19105,202.07
128,202.05
12531,202.03
15819,202.0
5853,201.95
13672,201.93
15919,201.91
4838,201.88
17400,201.86
7906,201.82
4792,201.78
412,201.76
17642,201.75
17971,201.71
18234,201.67
10851,201.62
9297,201.58
15658,201.57
186,201.48
12270,201.47
8858,201.44
11022,201.38
6672,201.38
12126,201.29
17794,201.27
5431,201.26
9720,201.26
11011,201.22000000000003
3672,201.16
11828,201.07999999999998
815,201.06
12980,200.97
11065,200.94
18706,200.87
11298,200.87
16642,200.84
17183,200.75
16283,200.73000000000002
16135,200.72
5600,200.7
13213,200.59
10815,200.58999999999997
12897,200.57
6022,200.57
13626,200.57
17776,200.54
3011,200.51
18112,200.35000000000002
8736,200.34
18036,200.32999999999998
19664,200.31
16693,200.26999999999998
5819,200.25
9140,200.24
2674,200.13
652,200.09
16435,200.02
16987,200.01
19163,200.0
7711,199.99
13461,199.97
12342,199.95
14902,199.95
9465,199.93
233,199.88
14626,199.87
17895,199.82999999999998
8314,199.8
4833,199.78
8098,199.76999999999998
18142,199.76999999999998
14784,199.73
6585,199.66
913,199.65
19430,199.64
13017,199.63
9629,199.63
11791,199.56
1615,199.55
13152,199.53
2231,199.45000000000002
3287,199.44
13224,199.42000000000002
17814,199.4
7656,199.4
19191,199.37
6359,199.28
17171,199.24
1737,199.23000000000002
16261,199.22
7484,199.12
1536,199.08999999999997
15550,199.06
15963,199.0
19133,198.94
7908,198.9
12165,198.86
6719,198.86
3915,198.85
1131,198.85
15012,198.76
10032,198.74
2700,198.6
6904,198.59
9482,198.56
9832,198.49
7667,198.49
9225,198.47
17424,198.45
4668,198.38
5548,198.33
8067,198.28
18667,198.26
12467,198.2
19334,198.16000000000003
16089,198.15
15543,198.13
11952,198.13
13110,198.08
3496,198.07
15801,197.97
3386,197.95000000000002
3862,197.94
11165,197.88
12459,197.84
12275,197.82
18597,197.82
1957,197.75
15608,197.63
18935,197.62
5656,197.56
19088,197.37
15027,197.35
3367,197.28
16004,197.27
16847,197.27
8829,197.26
6079,197.23000000000002
9198,197.23
8740,197.18
9907,197.16
16020,197.09
5723,197.07999999999998
2140,197.05
16371,197.0
1938,196.95
17464,196.92
16433,196.86
14610,196.86
4381,196.85999999999999
2401,196.82
993,196.66
10005,196.64
14317,196.6
5764,196.57
2025,196.56
12925,196.4
1887,196.39000000000001
14749,196.38
1918,196.37
4404,196.37
68,196.32
14658,196.22
2829,196.22
4475,196.18
2335,196.15
16848,196.02999999999997
4288,196.02999999999997
2881,196.01
6103,195.97
6615,195.91
3498,195.89000000000001
2165,195.87
2355,195.86
807,195.72
12444,195.71
15193,195.71
12236,195.7
10686,195.7
10072,195.69
4266,195.68
8129,195.66
13514,195.60999999999999
695,195.59
683,195.58
12726,195.54
8397,195.53
5371,195.53
12625,195.53
5755,195.48000000000002
12143,195.45
2904,195.44
1897,195.34
3073,195.33
5271,195.24
12384,195.23999999999998
14968,195.22
9049,195.18
10195,195.15
1394,195.13
9916,195.1
4070,195.09
9114,195.07
19960,195.0
10138,194.99
7617,194.97
15290,194.97
16741,194.97
6004,194.96
6522,194.9
18119,194.85999999999999
6179,194.83
1251,194.81
966,194.77
6048,194.74
8846,194.73000000000002
6939,194.63
13137,194.61
13383,194.57
12405,194.55
1187,194.55
19000,194.54
10259,194.54
12661,194.43
10020,194.33999999999997
6703,194.29999999999998
13608,194.24
9856,194.23999999999998
15811,194.20999999999998
5467,194.14000000000001
14736,194.13
10749,194.10000000000002
19946,194.09
767,194.06
1828,194.03
12377,193.95
18441,193.95
14713,193.92000000000002
980,193.92
9050,193.91
5531,193.9
17780,193.89
15483,193.86
4384,193.86
4481,193.85
18435,193.8
6562,193.73000000000002
18425,193.67
4421,193.63
12582,193.61
7520,193.59000000000003
10285,193.59
6795,193.53
2838,193.52
14118,193.47
1294,193.45999999999998
1613,193.43
5362,193.43
120,193.42000000000002
13762,193.42
11477,193.32999999999998
8971,193.32
10651,193.31
799,193.29
6887,193.29
13451,193.29
18875,193.24
9637,193.23
2947,193.22
16085,193.22
11114,193.21
12387,193.2
16346,193.17000000000002
19063,193.15
4393,193.13
15531,193.11
3467,193.01
16668,192.99
4643,192.98
1437,192.91
4744,192.91
826,192.89
8181,192.86
8600,192.82
4899,192.77
1230,192.74
13166,192.72
17763,192.72
8944,192.71
4771,192.69
5596,192.67000000000002
2527,192.47
19446,192.42000000000002
10140,192.38
12578,192.35
4129,192.35
2048,192.34
14490,192.33999999999997
15751,192.29000000000002
5411,192.29000000000002
8921,192.26999999999998
18920,192.17
8913,192.15
19067,192.15
8221,192.14
19954,192.09
6566,192.07999999999998
12173,192.03
17220,192.01
5619,191.98
2444,191.98
12442,191.9
15167,191.88
6626,191.86
18019,191.78
11131,191.78
1541,191.68
15674,191.67
14637,191.66000000000003
12141,191.61
18202,191.59
7195,191.54000000000002
10545,191.53
4582,191.51
2698,191.48999999999998
13012,191.48000000000002
15908,191.45
12307,191.45
2005,191.24
4987,191.17000000000002
60,191.16
13019,191.15
13447,191.15
13990,191.13
6980,191.12
1709,191.09
16932,191.09
4407,191.08999999999997
2961,191.08
5908,191.07999999999998
6789,191.04
12867,190.97
6950,190.95
164,190.9
1847,190.88
5606,190.85
226,190.82999999999998
14064,190.82999999999998
15600,190.81
12543,190.78
15191,190.77
11216,190.67
13386,190.63
5917,190.62
15122,190.59
5916,190.57
5331,190.56
11766,190.51
19481,190.51
10095,190.47
7955,190.46
12145,190.45
7142,190.37
7952,190.37
16303,190.36
14963,190.35000000000002
15906,190.34
13251,190.32
7481,190.31
14304,190.29999999999998
17201,190.25
11169,190.25
9135,190.22
12343,190.16
11000,190.06
2663,190.04
18785,190.03
18925,190.01
17936,190.01
13947,189.96
1766,189.96
19193,189.96
957,189.96
8294,189.95000000000002
14358,189.94
2336,189.93
3858,189.92
13472,189.91
7329,189.88
6793,189.87
13740,189.81
3941,189.8
18483,189.78
18874,189.77
11484,189.7
6894,189.7
4570,189.63
6239,189.61
17781,189.57999999999998
7873,189.56
2158,189.55
11518,189.53
6308,189.5
17590,189.46
11308,189.43
3867,189.42
16134,189.4
15634,189.4
7186,189.38
12673,189.37
2360,189.35
7544,189.32
10980,189.29999999999998
11912,189.25
15997,189.19
5655,189.14
12688,189.12
18701,189.08
13640,189.04000000000002
2779,189.04
10999,189.02
5012,189.02
1994,188.95
12430,188.93
5784,188.9
14977,188.89
12254,188.83999999999997
16792,188.82
19556,188.81
766,188.8
17009,188.8
10857,188.73
15598,188.73
9711,188.73
4373,188.67
10977,188.61
17302,188.58
2655,188.57
11956,188.57
2541,188.47000000000003
626,188.42
11811,188.42
15062,188.4
11168,188.37
10037,188.34
17372,188.29
3093,188.29
16258,188.28
14254,188.28
9107,188.27
8731,188.18
11241,188.08
4783,188.07
12075,188.04000000000002
17006,188.01
7925,187.92000000000002
18161,187.92
11841,187.82
3667,187.81
9358,187.79
14652,187.78
19902,187.74
7081,187.74
14374,187.59
10115,187.59
366,187.57
845,187.57
3872,187.56
4697,187.54000000000002
3577,187.53
19208,187.52
13048,187.5
10730,187.47
1443,187.46
2164,187.45
17085,187.44
18592,187.42000000000002
9979,187.31
14352,187.23999999999998
6080,187.17000000000002
16653,187.14000000000001
10181,187.14
13272,187.07
4543,187.06
1695,187.05
13344,187.04
17995,187.03
19125,187.0
2842,186.96
9131,186.94
5811,186.87
8627,186.85
3888,186.84
15753,186.75
17258,186.74
12413,186.71
14569,186.63
50,186.6
1067,186.6
2825,186.56
935,186.55
3017,186.54000000000002
13475,186.49
16073,186.44
12347,186.4
13661,186.38
4013,186.36
5177,186.35000000000002
9380,186.35
12461,186.3
14081,186.25
15441,186.22
2737,186.21
1804,186.2
10354,186.18
4906,186.18
13426,186.12
1211,186.07
6948,186.04000000000002
9502,186.04
12949,186.0
17118,186.0
10235,185.98000000000002
15754,185.96
7688,185.96
12288,185.95999999999998
5684,185.81
11597,185.78
6202,185.78
7400,185.76999999999998
6378,185.76
8287,185.73000000000002
3729,185.66
11271,185.6
10137,185.59
16195,185.59
2217,185.57
5473,185.56
5802,185.55
14099,185.54
16103,185.49
7943,185.42
13473,185.38
2790,185.38
8361,185.34
17444,185.34
2188,185.32999999999998
12042,185.3
2374,185.29000000000002
10113,185.29
676,185.24
19016,185.21
5469,185.16
6039,185.12
8206,185.08999999999997
17274,185.01
8816,184.99
17174,184.81
5416,184.77
13531,184.72
9378,184.72
6850,184.61
19467,184.61
636,184.54
6471,184.54
7663,184.48999999999998
4884,184.46
9517,184.45
16485,184.41
14928,184.34
17655,184.33999999999997
8272,184.33
1103,184.29
9525,184.26999999999998
2496,184.22
16070,184.2
6653,184.2
18367,184.18
3094,184.15
9659,184.07999999999998
11733,184.06
11021,184.05
17218,184.01
19493,184.0
9360,184.0
19911,183.92
1559,183.91
12718,183.84
36,183.79000000000002
417,183.79
4337,183.73000000000002
11082,183.69
4369,183.66000000000003
7859,183.6
1820,183.57999999999998
2613,183.57
365,183.55
5393,183.52
881,183.49
3674,183.48
10648,183.44
9704,183.42
2225,183.41
11504,183.35
19883,183.35
6992,183.35
13922,183.32999999999998
3565,183.32999999999998
255,183.28
11949,183.28
14507,183.26
12233,183.24
9361,183.2
10688,183.19
12211,183.18
9104,183.14000000000001
8891,183.12
10731,183.06
11615,183.06
19059,183.05
2808,183.05
12064,183.05
3016,182.99
3748,182.98
4942,182.92000000000002
514,182.92000000000002
3574,182.91
1072,182.88
16361,182.79000000000002
7159,182.77999999999997
9504,182.56
4297,182.54000000000002
10001,182.49
4035,182.48000000000002
19945,182.4
1802,182.3
16719,182.25
11222,182.18
8650,182.18
11130,182.13
9394,182.13
8766,182.12
14260,182.1
15112,182.1
6116,182.09
1078,182.08
4557,182.03
2139,182.01
4598,182.0
2618,181.96
11957,181.96
696,181.92
18074,181.91
13863,181.9
3091,181.84
18230,181.72
19356,181.70999999999998
15821,181.64000000000001
2745,181.63
12250,181.58
19246,181.53
14556,181.51
12263,181.51
7308,181.49
6124,181.44
14170,181.41
19809,181.38
9618,181.27
3548,181.26
7599,181.26
5575,181.19
17815,181.16
183,181.14999999999998
10817,181.14
18247,181.1
8255,181.02
9869,181.02
10159,180.99
13351,180.97
18412,180.95
1764,180.95
169,180.9
9491,180.89999999999998
228,180.83999999999997
7820,180.82999999999998
1606,180.81
1363,180.81
2834,180.79
4841,180.78
5038,180.75
5192,180.71
1030,180.68
13005,180.66000000000003
16502,180.59
10679,180.58
1020,180.57
8808,180.57
193,180.55
15786,180.47
770,180.45
54,180.43
16945,180.41
8315,180.4
6565,180.39000000000001
14974,180.33
9240,180.32
16410,180.32
5851,180.32
14854,180.31
6736,180.28
11007,180.28
1198,180.2
5538,180.17
7055,180.14
8982,180.13000000000002
4118,179.96
13266,179.9
12188,179.9
12255,179.86
12784,179.86
4219,179.83
12148,179.83
8301,179.82
7224,179.79000000000002
12951,179.79
11976,179.76999999999998
1855,179.73
1543,179.73
2799,179.67000000000002
18116,179.64999999999998
13332,179.64000000000001
17677,179.61
357,179.55
17924,179.54
15785,179.53
15973,179.53
4626,179.51
2258,179.45
3348,179.4
1821,179.4
15915,179.4
18625,179.36
5783,179.29
9319,179.29
13372,179.27
5484,179.26
15954,179.24
14203,179.24
19673,179.21
7485,179.17
6226,179.15
12601,179.14
9552,179.07999999999998
9293,179.07
18321,179.06
9709,179.06
11418,179.06
12809,179.06
8002,179.04
3095,179.02
2794,179.01999999999998
16051,179.01999999999998
1025,179.0
656,178.98000000000002
6035,178.97000000000003
5952,178.97
5040,178.95000000000002
11540,178.83
7972,178.81
199,178.72
12891,178.7
4410,178.69
19301,178.68
13664,178.67000000000002
5840,178.64000000000001
19733,178.63
12319,178.6
16952,178.59
14295,178.55
3342,178.53
14845,178.49
16404,178.48
13836,178.45
15372,178.45
6066,178.43
3482,178.41
16687,178.38
4714,178.35
6259,178.34
12806,178.29
2627,178.26
13076,178.21
6536,178.19
6307,178.18
4811,178.17
18086,178.14
8015,178.14
2587,178.13
12944,178.12
7518,178.1
3339,178.03
1770,178.0
10635,177.91
19147,177.9
4970,177.86
11221,177.85999999999999
10087,177.81
19414,177.76
9334,177.66
17774,177.48000000000002
9207,177.43
1527,177.42
4096,177.42
6654,177.4
6310,177.37
11659,177.36
11522,177.34
3043,177.32999999999998
10525,177.3
17967,177.23
5053,177.22
9500,177.14
1231,177.13
11106,177.1
19833,177.06
2233,177.04
13387,177.03
11447,176.97
13584,176.92
16075,176.91
13555,176.86
19730,176.85
5624,176.82999999999998
17933,176.81
8983,176.78
4076,176.76
10394,176.74
18291,176.71
2200,176.68
7537,176.65
3514,176.57999999999998
16534,176.54
6064,176.52999999999997
9868,176.52
17031,176.51000000000002
19544,176.5
16033,176.45
3958,176.41
1395,176.41
10062,176.38
1421,176.35
9294,176.29000000000002
1807,176.28
19262,176.23000000000002
739,176.23
11897,176.22000000000003
9975,176.22
5866,176.19
6726,176.16
7921,176.15
6369,176.1
16488,176.03
10281,175.96
17284,175.87
7257,175.86
1412,175.83
14161,175.81
10176,175.79999999999998
12807,175.79000000000002
2118,175.73
15216,175.7
2941,175.68
10797,175.68
4926,175.64
3591,175.63
18861,175.63
2641,175.6
9609,175.59
8368,175.57999999999998
7332,175.57
9818,175.56
19447,175.56
3889,175.56
12779,175.49
7561,175.47
11847,175.39
3830,175.29
16820,175.22
4464,175.21
15139,175.16
702,175.06
17459,175.02
16935,175.02
11931,174.98
19739,174.97
13480,174.9
7401,174.9
13874,174.86
19652,174.81
5757,174.8
2932,174.78
1537,174.78
13015,174.77
7094,174.76
10098,174.73
17591,174.73
19778,174.66
6542,174.63
6204,174.56
16539,174.55
4074,174.54000000000002
18386,174.51
14841,174.44
6274,174.43
9307,174.39
18686,174.39
1496,174.36
6487,174.28
17915,174.27
8773,174.27
5061,174.2
849,174.19
5054,174.17000000000002
6521,174.07
6551,174.05
17415,173.99
5248,173.98000000000002
15375,173.97
16078,173.95000000000002
14092,173.92000000000002
6337,173.91
11480,173.85
14834,173.85
13420,173.82999999999998
12029,173.82
8194,173.81
4920,173.78
5805,173.78
14944,173.78
3926,173.75
10914,173.75
5208,173.75
489,173.73
14923,173.72
15877,173.61
5934,173.58
3118,173.53
17874,173.46
6862,173.44
17503,173.4
15610,173.37
1979,173.35
15394,173.35
9326,173.34
4565,173.31
8040,173.31
18284,173.28
8769,173.23
18182,173.13
528,173.12
7424,173.06
